---,PrjName,PrjAssetPath,AttackID,GrapID,HitGroup,HitCheckThis,HitCheckPlayer,HitCheckMob,HitCheckBuilding,HitCheckObject,HitCheckShield,InitSpeed,LimitSpeed,FinalSpeed,InitSpeedKeepTime,SpeedUpTime,LimitSpeedKeepTime,FinalSpeedUpTime,Gravity,InitPitch,InitYaw,ForceTargetPitch,ForceTargetYaw,ApplyOwnerPitch,ApplyOwnerYaw,ApplyOwnerRoll,InitSizeX,InitSizeY,InitSizeZ,InitRadius,InitScale,MaxScale,ScaleTime,LifeSpan,StopAfterLifeSpan,LimitMoveLength,AddLimitMoveLength,CrossBreakExtensionRate,MultiHitMaxPlayer,MultiHitMaxNotPlayer,MultiHitInterval,HitCharaProc,HitBGProc,HitBgCharaProc,HitShieldProc,LimitMoveLengthProc,DestroyOwnerDie,IgnorePreHitCheck,DistanceAttenuation,DistanceAttenuation_Max,DistanceAttenuation_MinDamageRate,StrongholdDistanceAttenuation,DodgeCheckEnable,IsHyperHoming,HomingNearOutLookAngle,HomingNearOutLookRange,HomingFarOutLookAngle,HomingFarOutLookRange,HorizontalHomingAbility_Start,HorizontalHomingAbility_End,HorizontalHomingAbility_Time,VerticalHomingAbility_Start,VerticalHomingAbility_End,VerticalHomingAbility_Time,HomingStartTime,HomingEndNearTargetRange,HomingEndTotalMovingDistance,HomingEndTime,IsHorizontalHomingSiteRate,IsVerticalHomingSiteRate,SuperHomingRate,TargetPositionOffset,MinRandomTargetOffset,MaxRandomTargetOffset,MinRandomTargetOffsetTime,MaxRandomTargetOffsetTime,RandomTargetOffsetNearLength,HorizontalVelocityRandomMin,HorizontalVelocityRandomMax,VerticalVelocityRandomMin,VerticalVelocityRandomMax,ShieldType,PrjVital,CoopProjectileID_LifeSpan,CoopProjectileID_HitChara,CoopProjectileID_HitBG,CoopProjectileID_Order,PierceEffectPath,IsObject,ShowHomingAlert,ReportFlag
PRJ_PowerBall_Bullet02,エヴォルフィア Lv2,/Game/Projectile/wp00103/BP_PrjPowerBallBullet02.uasset,112,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,12000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,20,1,3,0.3,35000,0,1,1,1,0.1,Ignore,Stop,Ignore,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,70,70,0,70,70,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_PowerBall_Bullet03,エヴォルフィア Lv3　　4HIT,/Game/Projectile/wp00103/BP_PrjPowerBallBullet03.uasset,113,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,14000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,30,1,3,0.3,32000,0,1,4,4,0.08,Ignore,Stop,Ignore,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,35,35,0,35,35,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_RailGun_Bullet01,エクレイル　　　　　　　　　　　（レールガン・AS）,/Game/Projectile/wp00105/BP_PrjRailGunBullet01.uasset,114,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,150000,150000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,0.5,0,50000,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_RailGun_Bullet02,エクレイル (即着弾),/Game/Projectile/wp00105/BP_PrjRailGunBullet02.uasset,114,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,500000,0,-1,0.001,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,0.5,0,50000,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamRifleType03_Bullet01,グレイスピラ　　　　　　（輪っかビームライフル・AS）,/Game/Projectile/wp00107/BP_PrjBeamRifleType03Bullet01.uasset,115,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,8000,29000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1.75,1,10,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,25,25,0,25,25,0,0,2000,0,0,True,True,1.5,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_PulseGunType02_Bullet01,パルスガン(クラッカー)(散弾1回目),/Game/Projectile/wp00109/BP_PrjPulseGunType02Bullet01.uasset,116,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,55000,20000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1,0,9500,0,1,0,0,0,Ignore,Die,Die,Ignore,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,281,281,281,0,,False,False,True
PRJ_PulseGunType02_Bullet02,パルスガン(クラッカー)(散弾2回目),/Game/Projectile/wp00109/BP_PrjPulseGunType02Bullet02.uasset,117,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,57000,21500,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1,0,6000,0,1,0,0,0,Ignore,Die,Die,Ignore,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,281,281,281,0,,False,False,True
PRJ_PulseGunType02_Bullet03,パルスガン(クラッカー)(散弾3回目),/Game/Projectile/wp00109/BP_PrjPulseGunType02Bullet03.uasset,118,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,59000,23000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1,0,8000,0,1,0,0,0,Ignore,Die,Die,Ignore,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,281,281,281,0,,False,False,True
PRJ_PulseGunType02_Bullet04,パルスガン(クラッカー)(散弾4回目),/Game/Projectile/wp00109/BP_PrjPulseGunType02Bullet04.uasset,119,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,61000,24500,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1,0,7000,0,1,0,0,0,Ignore,Die,Die,Ignore,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,281,281,281,0,,False,False,True
PRJ_PulseGunType02_Bullet05,パルスガン(クラッカー)(散弾5回目),/Game/Projectile/wp00109/BP_PrjPulseGunType02Bullet05.uasset,120,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,63000,26000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1,0,9000,0,1,0,0,0,Ignore,Die,Die,Ignore,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,281,281,281,0,,False,False,True
PRJ_BeamSaberType02_Grap01,ビームサーベル(ハリセン)(格闘1段目),/Game/Projectile/wp00110/BP_PrjBeamSaberType02Grap01.uasset,121,1,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,0.5,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Die,True,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,154,,False,False,True
PRJ_BeamSaberType02_Grap02,ビームサーベル(ハリセン)(格闘2段目),/Game/Projectile/wp00110/BP_PrjBeamSaberType02Grap02.uasset,122,2,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,0.5,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Die,True,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,155,,False,False,True
PRJ_BeamSaberType02_Grap03,ビームサーベル(ハリセン)(格闘3段目),/Game/Projectile/wp00110/BP_PrjBeamSaberType02Grap03.uasset,123,3,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,0.5,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Die,True,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_TurningGun_Bullet01,ブーメラング-Ａ　　　　　　（ブーメラン周囲・VG左）,/Game/Projectile/wp00111/BP_PrjTurningGunBullet01.uasset,124,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,10000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,6,6,0,15,0,2000,0,1,99,99,0.5,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_SatelliteMortarType02_Etc01,衛星爆撃(タライ)(発射台),/Game/Projectile/wp00112/BP_PrjSatelliteMortarType02Etc01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,282,,False,False,True
PRJ_WideShotType03_Bullet01,グラン・ラーゴ(横),/Game/Projectile/wp00113/BP_PrjWideShotType03Bullet01.uasset,125,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,12000,18000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,0.8,1,5,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,30,30,0,40,40,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_WideShotType03_Bullet02,グラン・ラーゴ(縦),/Game/Projectile/wp00113/BP_PrjWideShotType03Bullet02.uasset,126,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,12000,18000,0,-1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,0.8,1,5,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,30,30,0,40,40,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_MachineGunType03_Bullet01,ミトライユ・バル　　　　　　　　（マシンガン・SP）,/Game/Projectile/wp00114/BP_PrjMachineGunType03Bullet01.uasset,127,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,50000,50000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,45,45,0,45,45,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_PlasmaGunType02_Bullet01,プラズマガン(サポート),/Game/Projectile/wp00116/BP_PrjPlasmaGunType02Bullet01.uasset,128,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,25000,25000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1,1,60,0,50000,0,1,0,0,0,Ignore,Die,Die,Ignore,StopDie,False,False,0,0,1,0,True,False,45,500,45,500,45,45,0,45,45,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,284,284,284,0,,False,False,True
PRJ_3WayGrenadeType02_Bullet01,鯉のぼり3way,/Game/Projectile/wp00117/BP_Prj3WayGrenadeType02Bullet01.uasset,0,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,15000,0,-1,0,-1,-1,10000,15,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,10000,20000,1,0,0,0,Ignore,Die,Die,Ignore,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,286,286,286,0,,False,False,True
PRJ_BeamShotGun_Bullet01,ラジオパレット (散弾1回目)　　（ﾋﾞｰﾑｼｮｯﾄｶﾞﾝ・VG左）,/Game/Projectile/wp00118/BP_PrjBeamShotGunBullet01.uasset,129,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,55000,49000,0,0.15,0.3,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1.5,1.7,0.2,3.5,0,25000,0,1,0,0,0,Ignore,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,40,1000,45,1000,11,8,0.4,9,6,0.4,0,300,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamShotGun_Bullet02,ラジオパレット (散弾2回目),/Game/Projectile/wp00118/BP_PrjBeamShotGunBullet02.uasset,130,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,55000,49000,0,0.15,0.3,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1.5,1.7,0.2,3.5,0,23000,0,1,0,0,0,Ignore,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,40,1000,45,1000,9,6,0.4,11,8,0.4,0,300,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamShotGun_Bullet03,ラジオパレット (散弾3回目),/Game/Projectile/wp00118/BP_PrjBeamShotGunBullet03.uasset,131,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,56000,50000,0,0.15,0.4,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1.5,1.7,0.2,3.5,0,24000,0,1,0,0,0,Ignore,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,40,1000,45,1000,10,7,0.4,10,7,0.4,0,300,0,0,True,True,1.1,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamShotGun_Bullet04,ラジオパレット (散弾4回目),/Game/Projectile/wp00118/BP_PrjBeamShotGunBullet04.uasset,132,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,57000,51000,0,0.15,0.4,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1.5,1.7,0.2,3.5,0,22000,0,1,0,0,0,Ignore,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,40,1000,45,1000,11,8,0.4,9,6,0.4,0,300,0,0,True,True,1.1,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamShotGun_Bullet05,ラジオパレット (散弾5回目),/Game/Projectile/wp00118/BP_PrjBeamShotGunBullet05.uasset,133,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,58000,52000,0,0.15,0.4,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1.5,1.7,0.2,3.5,0,23000,0,1,0,0,0,Ignore,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,40,1000,45,1000,9,6,0.4,11,8,0.4,0,300,0,0,True,True,1.1,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamRifleType04_Bullet01,グレイン-SP　　　　　　　　　（ビームライフル・SP）,/Game/Projectile/wp00119/BP_PrjBeamRifleType04Bullet01.uasset,134,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,60000,63000,0,-1,0.3,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,2,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,32,32,0,32,32,0,0,2000,0,0,True,True,2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_3WayBeamGun_Bullet01,ディトーレ　　　　　　　　　　　（3Wayビーム・VG）,/Game/Projectile/wp00120/BP_Prj3WayBeamGunBullet01.uasset,135,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,65000,65000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.5,5.3,1,1.5,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,10,10,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_MachineGunType04_Bullet01,ジャック・オー・ガン　　　（かぼちゃマシンガン・AS）,/Game/Projectile/wp00121/BP_PrjMachineGunType04Bullet01.uasset,137,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,52000,54000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1.5,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,45,45,0,45,45,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_RocketLauncherType03_Bullet01,単装導弾 三皇　　　　　　　　　（三連ロケラン・AS）,/Game/Projectile/wp00122/BP_PrjRocketLauncherType03Bullet01.uasset,138,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,28000,30000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.6,1.2,0.5,5,0,50000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,140,50000,140,50000,43,43,0,43,43,0,0,1000,0,0,True,True,1.3,None,0,0,0,0,0,0,0,0,0,None,0,287,287,287,0,,False,False,True
PRJ_RippleLaser_Bullet01,輪っかビームライフル(ヴァンガード),/Game/Projectile/wp00123/BP_PrjRippleLaserBullet01.uasset,139,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,30000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.3,1.3,1,10,0,50000,0,1,0,0,0,Ignore,Die,Die,Ignore,Die,False,False,0,0,1,0,True,False,45,500,45,500,20,20,0,20,20,0,0,3000,0,0,True,True,2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_RippleLaserType02_Bullet01,カラビスピラ　　　　　　（輪っかビームライフル・SP),/Game/Projectile/wp00124/BP_PrjRippleLaserType02Bullet01.uasset,140,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,25000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.3,1.8,1,5,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,20,20,0,20,20,0,0,2000,0,0,True,True,2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_KnockBackGun_Bullet01,インパルスショット　　　　　　（のけぞりガン・AS左）,/Game/Projectile/wp00125/BP_PrjKnockBackGunBullet01.uasset,141,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,20000,0,0.1,0.3,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,0.35,0.2,5,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,130,1000,130,1000,85,85,0,150,150,0,0.28,1000,0,0,True,False,8,None,0,0,0,0,0,-15,15,-5,5,None,0,0,0,0,0,,False,True,True
PRJ_KnockBackGunType02_Bullet01,インパルスシュート　　　　　　　（のけぞりガン・SP）,/Game/Projectile/wp00126/BP_PrjKnockBackGunType02Bullet01.uasset,142,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,11000,24000,0,0.1,0.3,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,0.5,0.3,5,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,150,1000,150,1000,150,120,0,150,150,0,0.28,1000,0,0,True,False,2,None,0,0,0,0,0,-13,13,-2,10,None,0,0,0,0,0,,False,True,True
PRJ_HeartGun_Bullet01,L.O.V.E　　　　　　　　　　　　（バレンタイン・AS）,/Game/Projectile/wp00127/BP_PrjHeartGunBullet01.uasset,143,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,8000,29000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1.75,1,10,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,25,25,0,25,25,0,0,2000,0,0,True,True,1.5,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_FireRifle_Bullet01,烈火弾 煉獄　　　　　　　　　　（火炎ライフル・VG）,/Game/Projectile/wp00128/BP_PrjFireRifleBullet01.uasset,144,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,62000,65000,0,-1,0.4,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,2,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,32,32,0,32,32,0,0,2000,0,0,True,True,2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_HarpoonGunType02_Bullet01,ハープーン・フォール　　　　　　（ハープーン・AS）,/Game/Projectile/wp00129/BP_PrjHarpoonGunType02Bullet01.uasset,145,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,40000,40000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,10,0,50000,0,1,0,0,0,Die,Stop,Stop,Die,StopDie,False,False,0,0,1,0,True,False,30,15000,30,15000,45,45,0,45,45,0,0,2000,0,0,True,True,1.5,None,0,0,0,0,0,0,0,0,0,None,0,288,0,0,288,/Game/Effect/ACR_Effect/Weapon/wp00040/PT_ef_wp00040_pierce_loop_01.uasset,False,False,True
PRJ_SniperRifleType02_Bullet01,マークスマンライフル　　　　　　（スナイパー・AS）,/Game/Projectile/wp00130/BP_PrjSniperRifleType02Bullet01.uasset,146,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,500000,0,-1,0.001,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,0.5,0,100000,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamGatlingGun_Bullet01,ディオグラント　　　　　（ビームガトリングガン・AS）,/Game/Projectile/wp00131/BP_PrjBeamGatlingGunBullet01.uasset,147,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,75000,75000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,2,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,35,35,0,35,35,0,0,2500,0,0,True,True,1.2,None,0,0,0,0,0,-0.2,0.2,-0.3,0.3,None,0,0,0,0,0,,False,False,True
PRJ_BeamGatlingGun_Bullet02,ディオグラント　のけぞりなし,/Game/Projectile/wp00131/BP_PrjBeamGatlingGunBullet02.uasset,148,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,75000,75000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,2,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,True,False,45,500,45,500,35,35,0,35,35,0,0,2500,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamSickleType02_Grap01,ブラストサイス (格闘)　　（ライフル鎌レーザー・AS）,/Game/Projectile/wp00132/BP_PrjBeamSickleType02Grap01.uasset,149,9,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Through,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,0.5,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,True,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_BeamSickleType02_Bullet01,ブラストサイス (レーザー）,/Game/Projectile/wp00132/BP_PrjBeamSickleType02Bullet01.uasset,150,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,75000,75000,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,100,0,42000,0,1,1,70,0.06,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
PRJ_GrenadeType02_Bullet01,グルナード・F (爆発)　　　　　（手りゅう弾・SP左）,/Game/Projectile/wp00133/BP_PrjGrenadeType02Bullet01.uasset,0,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,15000,0,-1,0,-1,-1,10000,15,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,10000,20000,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,289,289,289,0,,False,False,True
PRJ_LineStanGun_Bullet01,電導弾 虚無　　　　　　　（直線ビームネット・VG左）,/Game/Projectile/wp00134/BP_PrjLineStanGunBullet01.uasset,151,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,50000,70000,0,-1,0.1,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,3.6,0,18000,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,True
