---,GachaId,RewardId,RewardName,GachaRealityId,Weight,Rate,ExchangeRewardId1,ExchangeRewardId2
1821,303,4091063,サブライガ・Ａ「桜花」,3,3,2.75,1000040,9000005
1822,303,4091064,サブライガ・Ｌ「桜花」,3,3,2.75,1000040,9000005
1823,303,4091065,サブライガ・Ｗ「桜花」,4,3,1.5,1000040,9000005
1824,303,4101061,ファルマコン・Ｈ「桜花」,3,1,0.916666666666667,1000040,9000005
1825,303,4101062,ファルマコン・Ｂ「桜花」,3,1,0.916666666666667,1000040,9000005
1826,303,4101063,ファルマコン・Ａ「桜花」,3,1,0.916666666666667,1000040,9000005
1827,303,4101064,ファルマコン・Ｌ「桜花」,3,1,0.916666666666667,1000040,9000005
1828,303,4101065,ファルマコン・Ｗ「桜花」,4,1,0.5,1000040,9000005
1829,303,4111061,ラピスヘッジ・Ｈ「桜花」,3,1,0.916666666666667,1000040,9000005
1830,303,4111062,ラピスヘッジ・Ｂ「桜花」,3,1,0.916666666666667,1000040,9000005
1831,303,4111063,ラピスヘッジ・Ａ「桜花」,3,1,0.916666666666667,1000040,9000005
1832,303,4111064,ラピスヘッジ・Ｌ「桜花」,3,1,0.916666666666667,1000040,9000005
1833,303,4111065,ラピスヘッジ・Ｗ「桜花」,4,1,0.5,1000040,9000005
1834,303,4121061,パ・フェクト・Ｈ「桜花」,3,1,0.916666666666667,1000040,9000005
1835,303,4121062,パ・フェクト・Ｂ「桜花」,3,1,0.916666666666667,1000040,9000005
1836,303,4121063,パ・フェクト・Ａ「桜花」,3,1,0.916666666666667,1000040,9000005
1837,303,4121064,パ・フェクト・Ｌ「桜花」,3,1,0.916666666666667,1000040,9000005
1838,303,4121065,パ・フェクト・Ｗ「桜花」,4,1,0.5,1000040,9000005
1839,304,3000004,グレイン-AS,2,1,1.55172413793103,1000030,9000005
1840,304,3000035,ミトラーム,2,1,1.55172413793103,1000030,9000005
1841,304,3000072,グルナード,2,1,1.55172413793103,1000030,9000005
1842,304,3000042,ブランキアル,2,1,1.55172413793103,1000030,9000005
1843,304,3000063,ファイアサイス,2,1,1.55172413793103,1000030,9000005
1844,304,3000107,グレイスピラ,2,1,1.55172413793103,1000030,9000005
1845,304,3000076,ボンバルド,2,1,1.55172413793103,1000030,9000005
1846,304,3000125,インパルスショット,2,1,1.55172413793103,1000030,9000005
1847,304,3000020,機関砲 騎神,2,1,1.55172413793103,1000030,9000005
1848,304,3000100,ターレットMI,2,1,1.55172413793103,1000030,9000005
1849,304,3000122,単装導弾 三皇,3,1,3.25,1000030,9000005
1850,304,3000030,エスプロジオ,3,1,3.25,1000030,9000005
1851,304,3000131,ディオグラント,3,1,3.25,1000030,9000005
1852,304,3000033,爆撃砲 龍星,3,1,3.25,1000030,9000005
1853,304,3000206,マーノムガン-AS,4,1,1.08333333333333,1000030,9000005
1854,304,3000141,レイスレイヴ Xt-A,4,1,1.08333333333333,1000030,9000005
1855,304,3000113,グラン・ラーゴ,4,1,1.08333333333333,1000030,9000005
1856,304,3000057,ブルームブラスター,4,1,1.08333333333333,1000030,9000005
1857,304,3000138,ブーメラング-AS,5,1,1,1000030,9000005
1858,304,3000067,ブレードジップ,2,1,1.55172413793103,1000030,9000005
1859,304,3000069,ブラックスミス,2,1,1.55172413793103,1000030,9000005
1860,304,3000012,ミトライユ・コルト,2,1,1.55172413793103,1000030,9000005
1861,304,3000120,ディトーレ,2,1,1.55172413793103,1000030,9000005
1862,304,3000128,烈火弾 煉獄,2,1,1.55172413793103,1000030,9000005
1863,304,3000023,拳銃 月牙,2,1,1.55172413793103,1000030,9000005
1864,304,3000060,ブーメラング,2,1,1.55172413793103,1000030,9000005
1865,304,3000080,バースト・ボム,2,1,1.55172413793103,1000030,9000005
1866,304,3000065,飛翔拳 双天,2,1,1.55172413793103,1000030,9000005
1867,304,3000053,マーノムガン,2,1,1.55172413793103,1000030,9000005
1868,304,3000024,火炎砲 散華,3,1,3.25,1000030,9000005
1869,304,3000017,デ・ディヴァルガン,3,1,3.25,1000030,9000005
1870,304,3000013,ブリリオン,3,1,3.25,1000030,9000005
1871,304,3000202,多連装導弾 冥鎚,3,1,3.25,1000030,9000005
1872,304,3000134,電導弾 虚無,4,1,1.08333333333333,1000030,9000005
1873,304,3000142,レイスレイヴ Xt-V,4,1,1.08333333333333,1000030,9000005
1874,304,3000143,フォルツパレット,4,1,1.08333333333333,1000030,9000005
1875,304,3000011,カラミッタ,4,1,1.08333333333333,1000030,9000005
1876,304,3000103,エヴォルフィア,5,1,1,1000030,9000005
1877,304,3000038,エステジオン・ボム,2,1,1.55172413793103,1000030,9000005
1878,304,3000097,シールドヴァイト,2,1,1.55172413793103,1000030,9000005
1879,304,3000064,デトネイトランス,2,1,1.55172413793103,1000030,9000005
1880,304,3000119,グレイン-SP,2,1,1.55172413793103,1000030,9000005
1881,304,3000019,フォルツァ-Ａ,2,1,1.55172413793103,1000030,9000005
1882,304,3000078,ジャメル,2,1,1.55172413793103,1000030,9000005
1883,304,3000085,エレクトリット,2,1,1.55172413793103,1000030,9000005
1884,304,3000018,メディク,2,1,1.55172413793103,1000030,9000005
1885,304,3000118,ラジオパレット,2,1,1.55172413793103,1000030,9000005
1886,304,3000084,テレ・ヴ二ール,3,1,3.25,1000030,9000005
1887,304,3000052,斬縛弾 月読,3,1,3.25,1000030,9000005
1888,304,3000074,ソワン・ヒーリア,3,1,3.25,1000030,9000005
1889,304,3000049,フォルツァ-Ｂ,3,1,3.25,1000030,9000005
1890,304,3000048,跳射爆弾 泡沫,4,1,1.08333333333333,1000030,9000005
1891,304,3000093,レイスレイヴ Xt-S,4,1,1.08333333333333,1000030,9000005
1892,304,3000040,ハープーン・エギユ,4,1,1.08333333333333,1000030,9000005
1893,304,3000096,ヘルシャフト,4,1,1.08333333333333,1000030,9000005
1894,304,3000106,マジアステルス,5,1,1,1000030,9000005
1895,305,4011031,ソリディア・Ｈ「土漠」,3,3,2.75,1000040,9000005
1896,305,4011032,ソリディア・Ｂ「土漠」,3,3,2.75,1000040,9000005
1897,305,4011033,ソリディア・Ａ「土漠」,3,3,2.75,1000040,9000005
1898,305,4011034,ソリディア・Ｌ「土漠」,3,3,2.75,1000040,9000005
1899,305,4011035,ソリディア・Ｗ「土漠」,4,3,1.5,1000040,9000005
1900,305,4021031,カーディナル・Ｈ「土漠」,3,3,2.75,1000040,9000005
1901,305,4021032,カーディナル・Ｂ「土漠」,3,3,2.75,1000040,9000005
1902,305,4021033,カーディナル・Ａ「土漠」,3,3,2.75,1000040,9000005
1903,305,4021034,カーディナル・Ｌ「土漠」,3,3,2.75,1000040,9000005
1904,305,4021035,カーディナル・Ｗ「土漠」,4,3,1.5,1000040,9000005
1905,305,4031031,スクラッパー・Ｈ「土漠」,3,1,0.916666666666667,1000040,9000005
1906,305,4031032,スクラッパー・Ｂ「土漠」,3,1,0.916666666666667,1000040,9000005
1907,305,4031033,スクラッパー・Ａ「土漠」,3,1,0.916666666666667,1000040,9000005
1908,305,4031034,スクラッパー・Ｌ「土漠」,3,1,0.916666666666667,1000040,9000005
1909,305,4031035,スクラッパー・Ｗ「土漠」,4,1,0.5,1000040,9000005
1910,305,4041031,サイトヘッド・Ｈ「土漠」,3,3,2.75,1000040,9000005
1911,305,4041032,サイトヘッド・Ｂ「土漠」,3,3,2.75,1000040,9000005
1912,305,4041033,サイトヘッド・Ａ「土漠」,3,3,2.75,1000040,9000005
1913,305,4041034,サイトヘッド・Ｌ「土漠」,3,3,2.75,1000040,9000005
1914,305,4041035,サイトヘッド・Ｗ「土漠」,4,3,1.5,1000040,9000005
1915,305,4051031,CU・レイター・Ｈ「土漠」,3,3,2.75,1000040,9000005
1916,305,4051032,CU・レイター・Ｂ「土漠」,3,3,2.75,1000040,9000005
1917,305,4051033,CU・レイター・Ａ「土漠」,3,3,2.75,1000040,9000005
1918,305,4051034,CU・レイター・Ｌ「土漠」,3,3,2.75,1000040,9000005
1919,305,4051035,CU・レイター・Ｗ「土漠」,4,3,1.5,1000040,9000005
1920,305,4061031,ゴールテン・D・Ｈ「土漠」,3,3,2.75,1000040,9000005
1921,305,4061032,ゴールテン・D・Ｂ「土漠」,3,3,2.75,1000040,9000005
1922,305,4061033,ゴールテン・D・Ａ「土漠」,3,3,2.75,1000040,9000005
1923,305,4061034,ゴールテン・D・Ｌ「土漠」,3,3,2.75,1000040,9000005
1924,305,4061035,ゴールテン・D・Ｗ「土漠」,4,3,1.5,1000040,9000005
1925,305,4071031,アンゼロイ・Ｈ「土漠」,3,1,0.916666666666667,1000040,9000005
1926,305,4071032,アンゼロイ・Ｂ「土漠」,3,1,0.916666666666667,1000040,9000005
1927,305,4071033,アンゼロイ・Ａ「土漠」,3,1,0.916666666666667,1000040,9000005
1928,305,4071034,アンゼロイ・Ｌ「土漠」,3,1,0.916666666666667,1000040,9000005
1929,305,4071035,アンゼロイ・Ｗ「土漠」,4,1,0.5,1000040,9000005
1930,305,4081031,ディスドス・Ｈ「土漠」,3,1,0.916666666666667,1000040,9000005
1931,305,4081032,ディスドス・Ｂ「土漠」,3,1,0.916666666666667,1000040,9000005
1932,305,4081033,ディスドス・Ａ「土漠」,3,1,0.916666666666667,1000040,9000005
1933,305,4081034,ディスドス・Ｌ「土漠」,3,1,0.916666666666667,1000040,9000005
1934,305,4081035,ディスドス・Ｗ「土漠」,4,1,0.5,1000040,9000005
1935,305,4091031,サブライガ・Ｈ「土漠」,3,3,2.75,1000040,9000005
1936,305,4091032,サブライガ・Ｂ「土漠」,3,3,2.75,1000040,9000005
1937,305,4091033,サブライガ・Ａ「土漠」,3,3,2.75,1000040,9000005
1938,305,4091034,サブライガ・Ｌ「土漠」,3,3,2.75,1000040,9000005
1939,305,4091035,サブライガ・Ｗ「土漠」,4,3,1.5,1000040,9000005
1940,305,4101031,ファルマコン・Ｈ「土漠」,3,1,0.916666666666667,1000040,9000005
1941,305,4101032,ファルマコン・Ｂ「土漠」,3,1,0.916666666666667,1000040,9000005
1942,305,4101033,ファルマコン・Ａ「土漠」,3,1,0.916666666666667,1000040,9000005
1943,305,4101034,ファルマコン・Ｌ「土漠」,3,1,0.916666666666667,1000040,9000005
1944,305,4101035,ファルマコン・Ｗ「土漠」,4,1,0.5,1000040,9000005
1945,305,4111031,ラピスヘッジ・Ｈ「土漠」,3,1,0.916666666666667,1000040,9000005
1946,305,4111032,ラピスヘッジ・Ｂ「土漠」,3,1,0.916666666666667,1000040,9000005
1947,305,4111033,ラピスヘッジ・Ａ「土漠」,3,1,0.916666666666667,1000040,9000005
1948,305,4111034,ラピスヘッジ・Ｌ「土漠」,3,1,0.916666666666667,1000040,9000005
1949,305,4111035,ラピスヘッジ・Ｗ「土漠」,4,1,0.5,1000040,9000005
1950,305,4121031,パ・フェクト・Ｈ「土漠」,3,1,0.916666666666667,1000040,9000005
1951,305,4121032,パ・フェクト・Ｂ「土漠」,3,1,0.916666666666667,1000040,9000005
1952,305,4121033,パ・フェクト・Ａ「土漠」,3,1,0.916666666666667,1000040,9000005
1953,305,4121034,パ・フェクト・Ｌ「土漠」,3,1,0.916666666666667,1000040,9000005
1954,305,4121035,パ・フェクト・Ｗ「土漠」,4,1,0.5,1000040,9000005
1955,306,3000004,グレイン-AS,2,1,1.40625,1000030,9000005
1956,306,3000035,ミトラーム,2,1,1.40625,1000030,9000005
1957,306,3000072,グルナード,2,1,1.40625,1000030,9000005
1958,306,3000042,ブランキアル,2,1,1.40625,1000030,9000005
1959,306,3000063,ファイアサイス,2,1,1.40625,1000030,9000005
1960,306,3000107,グレイスピラ,2,1,1.40625,1000030,9000005
1961,306,3000076,ボンバルド,2,1,1.40625,1000030,9000005
1962,306,3000125,インパルスショット,2,1,1.40625,1000030,9000005
1963,306,3000020,機関砲 騎神,2,1,1.40625,1000030,9000005
1964,306,3000100,ターレットMI,2,1,1.40625,1000030,9000005
1965,306,3000122,単装導弾 三皇,2,1,1.40625,1000030,9000005
1966,306,3000030,エスプロジオ,3,1,3.25,1000030,9000005
1967,306,3000131,ディオグラント,3,1,3.25,1000030,9000005
1968,306,3000033,爆撃砲 龍星,3,1,3.25,1000030,9000005
1969,306,3000206,マーノムガン-AS,3,1,3.25,1000030,9000005
1970,306,3000141,レイスレイヴ Xt-A,4,1,1.44444444444444,1000030,9000005
1971,306,3000113,グラン・ラーゴ,4,1,1.44444444444444,1000030,9000005
1972,306,3000057,ブルームブラスター,4,1,1.44444444444444,1000030,9000005
1973,306,3000138,ブーメラング-AS,4,0,0,1000030,9000005
1974,306,3000031,単装導弾 双撃,5,1,1,1000030,9000005
1975,306,3000067,ブレードジップ,2,1,1.40625,1000030,9000005
1976,306,3000069,ブラックスミス,2,1,1.40625,1000030,9000005
1977,306,3000012,ミトライユ・コルト,2,1,1.40625,1000030,9000005
1978,306,3000120,ディトーレ,2,1,1.40625,1000030,9000005
1979,306,3000128,烈火弾 煉獄,2,1,1.40625,1000030,9000005
1980,306,3000023,拳銃 月牙,2,1,1.40625,1000030,9000005
1981,306,3000060,ブーメラング,2,1,1.40625,1000030,9000005
1982,306,3000080,バースト・ボム,2,1,1.40625,1000030,9000005
1983,306,3000065,飛翔拳 双天,2,1,1.40625,1000030,9000005
1984,306,3000053,マーノムガン,2,1,1.40625,1000030,9000005
1985,306,3000024,火炎砲 散華,2,1,1.40625,1000030,9000005
1986,306,3000017,デ・ディヴァルガン,3,1,3.25,1000030,9000005
1987,306,3000013,ブリリオン,3,1,3.25,1000030,9000005
1988,306,3000202,多連装導弾 冥鎚,3,1,3.25,1000030,9000005
1989,306,3000134,電導弾 虚無,3,1,3.25,1000030,9000005
1990,306,3000142,レイスレイヴ Xt-V,4,1,1.44444444444444,1000030,9000005
1991,306,3000143,フォルツパレット,4,1,1.44444444444444,1000030,9000005
1992,306,3000011,カラミッタ,4,1,1.44444444444444,1000030,9000005
1993,306,3000103,エヴォルフィア,4,0,0,1000030,9000005
1994,306,3000014,斬絶弾 幻月,5,1,1,1000030,9000005
1995,306,3000038,エステジオン・ボム,2,1,1.40625,1000030,9000005
1996,306,3000097,シールドヴァイト,2,1,1.40625,1000030,9000005
1997,306,3000064,デトネイトランス,2,1,1.40625,1000030,9000005
1998,306,3000119,グレイン-SP,2,1,1.40625,1000030,9000005
1999,306,3000019,フォルツァ-Ａ,2,1,1.40625,1000030,9000005
2000,306,3000078,ジャメル,2,1,1.40625,1000030,9000005
2001,306,3000085,エレクトリット,2,1,1.40625,1000030,9000005
2002,306,3000018,メディク,2,1,1.40625,1000030,9000005
2003,306,3000118,ラジオパレット,2,1,1.40625,1000030,9000005
2004,306,3000084,テレ・ヴ二ール,2,1,1.40625,1000030,9000005
2005,306,3000052,斬縛弾 月読,3,1,3.25,1000030,9000005
2006,306,3000074,ソワン・ヒーリア,3,1,3.25,1000030,9000005
2007,306,3000049,フォルツァ-Ｂ,3,1,3.25,1000030,9000005
2008,306,3000048,跳射爆弾 泡沫,3,1,3.25,1000030,9000005
2009,306,3000093,レイスレイヴ Xt-S,4,1,1.44444444444444,1000030,9000005
2010,306,3000040,ハープーン・エギユ,4,1,1.44444444444444,1000030,9000005
2011,306,3000096,ヘルシャフト,4,1,1.44444444444444,1000030,9000005
2012,306,3000106,マジアステルス,4,0,0,1000030,9000005
2013,306,3000046,爆撃砲 加具土,5,1,1,1000030,9000005
2014,307,4011011,ソリディア・Ｈ「深森」,3,3,2.75,1000040,9000005
2015,307,4011012,ソリディア・Ｂ「深森」,3,3,2.75,1000040,9000005
2016,307,4011013,ソリディア・Ａ「深森」,3,3,2.75,1000040,9000005
2017,307,4011014,ソリディア・Ｌ「深森」,3,3,2.75,1000040,9000005
2018,307,4011015,ソリディア・Ｗ「深森」,4,3,1.5,1000040,9000005
2019,307,4021011,カーディナル・Ｈ「深森」,3,3,2.75,1000040,9000005
2020,307,4021012,カーディナル・Ｂ「深森」,3,3,2.75,1000040,9000005
2021,307,4021013,カーディナル・Ａ「深森」,3,3,2.75,1000040,9000005
2022,307,4021014,カーディナル・Ｌ「深森」,3,3,2.75,1000040,9000005
2023,307,4021015,カーディナル・Ｗ「深森」,4,3,1.5,1000040,9000005
2024,307,4031011,スクラッパー・Ｈ「深森」,3,1,0.916666666666667,1000040,9000005
2025,307,4031012,スクラッパー・Ｂ「深森」,3,1,0.916666666666667,1000040,9000005
2026,307,4031013,スクラッパー・Ａ「深森」,3,1,0.916666666666667,1000040,9000005
2027,307,4031014,スクラッパー・Ｌ「深森」,3,1,0.916666666666667,1000040,9000005
2028,307,4031015,スクラッパー・Ｗ「深森」,4,1,0.5,1000040,9000005
2029,307,4041011,サイトヘッド・Ｈ「深森」,3,3,2.75,1000040,9000005
2030,307,4041012,サイトヘッド・Ｂ「深森」,3,3,2.75,1000040,9000005
2031,307,4041013,サイトヘッド・Ａ「深森」,3,3,2.75,1000040,9000005
2032,307,4041014,サイトヘッド・Ｌ「深森」,3,3,2.75,1000040,9000005
2033,307,4041015,サイトヘッド・Ｗ「深森」,4,3,1.5,1000040,9000005
2034,307,4051011,CU・レイター・Ｈ「深森」,3,3,2.75,1000040,9000005
2035,307,4051012,CU・レイター・Ｂ「深森」,3,3,2.75,1000040,9000005
2036,307,4051013,CU・レイター・Ａ「深森」,3,3,2.75,1000040,9000005
2037,307,4051014,CU・レイター・Ｌ「深森」,3,3,2.75,1000040,9000005
2038,307,4051015,CU・レイター・Ｗ「深森」,4,3,1.5,1000040,9000005
2039,307,4061011,ゴールテン・D・Ｈ「深森」,3,3,2.75,1000040,9000005
2040,307,4061012,ゴールテン・D・Ｂ「深森」,3,3,2.75,1000040,9000005
2041,307,4061013,ゴールテン・D・Ａ「深森」,3,3,2.75,1000040,9000005
2042,307,4061014,ゴールテン・D・Ｌ「深森」,3,3,2.75,1000040,9000005
2043,307,4061015,ゴールテン・D・Ｗ「深森」,4,3,1.5,1000040,9000005
2044,307,4071011,アンゼロイ・Ｈ「深森」,3,1,0.916666666666667,1000040,9000005
2045,307,4071012,アンゼロイ・Ｂ「深森」,3,1,0.916666666666667,1000040,9000005
2046,307,4071013,アンゼロイ・Ａ「深森」,3,1,0.916666666666667,1000040,9000005
2047,307,4071014,アンゼロイ・Ｌ「深森」,3,1,0.916666666666667,1000040,9000005
2048,307,4071015,アンゼロイ・Ｗ「深森」,4,1,0.5,1000040,9000005
2049,307,4081011,ディスドス・Ｈ「深森」,3,1,0.916666666666667,1000040,9000005
2050,307,4081012,ディスドス・Ｂ「深森」,3,1,0.916666666666667,1000040,9000005
2051,307,4081013,ディスドス・Ａ「深森」,3,1,0.916666666666667,1000040,9000005
2052,307,4081014,ディスドス・Ｌ「深森」,3,1,0.916666666666667,1000040,9000005
2053,307,4081015,ディスドス・Ｗ「深森」,4,1,0.5,1000040,9000005
2054,307,4091011,サブライガ・Ｈ「深森」,3,3,2.75,1000040,9000005
2055,307,4091012,サブライガ・Ｂ「深森」,3,3,2.75,1000040,9000005
2056,307,4091013,サブライガ・Ａ「深森」,3,3,2.75,1000040,9000005
2057,307,4091014,サブライガ・Ｌ「深森」,3,3,2.75,1000040,9000005
2058,307,4091015,サブライガ・Ｗ「深森」,4,3,1.5,1000040,9000005
2059,307,4101011,ファルマコン・Ｈ「深森」,3,1,0.916666666666667,1000040,9000005
2060,307,4101012,ファルマコン・Ｂ「深森」,3,1,0.916666666666667,1000040,9000005
2061,307,4101013,ファルマコン・Ａ「深森」,3,1,0.916666666666667,1000040,9000005
2062,307,4101014,ファルマコン・Ｌ「深森」,3,1,0.916666666666667,1000040,9000005
2063,307,4101015,ファルマコン・Ｗ「深森」,4,1,0.5,1000040,9000005
2064,307,4111011,ラピスヘッジ・Ｈ「深森」,3,1,0.916666666666667,1000040,9000005
2065,307,4111012,ラピスヘッジ・Ｂ「深森」,3,1,0.916666666666667,1000040,9000005
2066,307,4111013,ラピスヘッジ・Ａ「深森」,3,1,0.916666666666667,1000040,9000005
2067,307,4111014,ラピスヘッジ・Ｌ「深森」,3,1,0.916666666666667,1000040,9000005
2068,307,4111015,ラピスヘッジ・Ｗ「深森」,4,1,0.5,1000040,9000005
2069,307,4121011,パ・フェクト・Ｈ「深森」,3,1,0.916666666666667,1000040,9000005
2070,307,4121012,パ・フェクト・Ｂ「深森」,3,1,0.916666666666667,1000040,9000005
2071,307,4121013,パ・フェクト・Ａ「深森」,3,1,0.916666666666667,1000040,9000005
2072,307,4121014,パ・フェクト・Ｌ「深森」,3,1,0.916666666666667,1000040,9000005
2073,307,4121015,パ・フェクト・Ｗ「深森」,4,1,0.5,1000040,9000005
2074,308,3000004,グレイン-AS,2,1,1.28571428571429,1000030,9000005
2075,308,3000035,ミトラーム,2,1,1.28571428571429,1000030,9000005
2076,308,3000072,グルナード,2,1,1.28571428571429,1000030,9000005
2077,308,3000042,ブランキアル,2,1,1.28571428571429,1000030,9000005
2078,308,3000063,ファイアサイス,2,1,1.28571428571429,1000030,9000005
2079,308,3000107,グレイスピラ,2,1,1.28571428571429,1000030,9000005
2080,308,3000076,ボンバルド,2,1,1.28571428571429,1000030,9000005
2081,308,3000125,インパルスショット,2,1,1.28571428571429,1000030,9000005
2082,308,3000020,機関砲 騎神,2,1,1.28571428571429,1000030,9000005
2083,308,3000100,ターレットMI,2,1,1.28571428571429,1000030,9000005
2084,308,3000122,単装導弾 三皇,2,1,1.28571428571429,1000030,9000005
2085,308,3000030,エスプロジオ,2,1,1.28571428571429,1000030,9000005
2086,308,3000131,ディオグラント,3,1,3.25,1000030,9000005
2087,308,3000033,爆撃砲 龍星,3,1,3.25,1000030,9000005
2088,308,3000206,マーノムガン-AS,3,1,3.25,1000030,9000005
2089,308,3000141,レイスレイヴ Xt-A,3,1,3.25,1000030,9000005
2090,308,3000113,グラン・ラーゴ,4,1,1.44444444444444,1000030,9000005
2091,308,3000057,ブルームブラスター,4,1,1.44444444444444,1000030,9000005
2092,308,3000138,ブーメラング-AS,4,0,0,1000030,9000005
2093,308,3000031,単装導弾 双撃,4,1,1.44444444444444,1000030,9000005
2094,308,3000092,エクステルス,5,1,1,1000030,9000005
2095,308,3000067,ブレードジップ,2,1,1.28571428571429,1000030,9000005
2096,308,3000069,ブラックスミス,2,1,1.28571428571429,1000030,9000005
2097,308,3000012,ミトライユ・コルト,2,1,1.28571428571429,1000030,9000005
2098,308,3000120,ディトーレ,2,1,1.28571428571429,1000030,9000005
2099,308,3000128,烈火弾 煉獄,2,1,1.28571428571429,1000030,9000005
2100,308,3000023,拳銃 月牙,2,1,1.28571428571429,1000030,9000005
2101,308,3000060,ブーメラング,2,1,1.28571428571429,1000030,9000005
2102,308,3000080,バースト・ボム,2,1,1.28571428571429,1000030,9000005
2103,308,3000065,飛翔拳 双天,2,1,1.28571428571429,1000030,9000005
2104,308,3000053,マーノムガン,2,1,1.28571428571429,1000030,9000005
2105,308,3000024,火炎砲 散華,2,1,1.28571428571429,1000030,9000005
2106,308,3000017,デ・ディヴァルガン,2,1,1.28571428571429,1000030,9000005
2107,308,3000013,ブリリオン,3,1,3.25,1000030,9000005
2108,308,3000202,多連装導弾 冥鎚,3,1,3.25,1000030,9000005
2109,308,3000134,電導弾 虚無,3,1,3.25,1000030,9000005
2110,308,3000142,レイスレイヴ Xt-V,3,1,3.25,1000030,9000005
2111,308,3000143,フォルツパレット,4,1,1.44444444444444,1000030,9000005
2112,308,3000011,カラミッタ,4,1,1.44444444444444,1000030,9000005
2113,308,3000103,エヴォルフィア,4,0,0,1000030,9000005
2114,308,3000014,斬絶弾 幻月,4,1,1.44444444444444,1000030,9000005
2115,308,3000068,大刃 水薙,5,1,1,1000030,9000005
2116,308,3000038,エステジオン・ボム,2,1,1.28571428571429,1000030,9000005
2117,308,3000097,シールドヴァイト,2,1,1.28571428571429,1000030,9000005
2118,308,3000064,デトネイトランス,2,1,1.28571428571429,1000030,9000005
2119,308,3000119,グレイン-SP,2,1,1.28571428571429,1000030,9000005
2120,308,3000019,フォルツァ-Ａ,2,1,1.28571428571429,1000030,9000005
2121,308,3000078,ジャメル,2,1,1.28571428571429,1000030,9000005
2122,308,3000085,エレクトリット,2,1,1.28571428571429,1000030,9000005
2123,308,3000018,メディク,2,1,1.28571428571429,1000030,9000005
2124,308,3000118,ラジオパレット,2,1,1.28571428571429,1000030,9000005
2125,308,3000084,テレ・ヴ二ール,2,1,1.28571428571429,1000030,9000005
2126,308,3000052,斬縛弾 月読,2,1,1.28571428571429,1000030,9000005
2127,308,3000074,ソワン・ヒーリア,3,1,3.25,1000030,9000005
2128,308,3000049,フォルツァ-Ｂ,3,1,3.25,1000030,9000005
2129,308,3000048,跳射爆弾 泡沫,3,1,3.25,1000030,9000005
2130,308,3000093,レイスレイヴ Xt-S,3,1,3.25,1000030,9000005
2131,308,3000040,ハープーン・エギユ,4,1,1.44444444444444,1000030,9000005
2132,308,3000096,ヘルシャフト,4,1,1.44444444444444,1000030,9000005
2133,308,3000106,マジアステルス,4,0,0,1000030,9000005
2134,308,3000046,爆撃砲 加具土,4,1,1.44444444444444,1000030,9000005
2135,308,3000088,テンペスト,5,1,1,1000030,9000005
2136,309,4011051,ソリディア・Ｈ「海響」,3,3,2.75,1000040,9000005
2137,309,4011052,ソリディア・Ｂ「海響」,3,3,2.75,1000040,9000005
2138,309,4011053,ソリディア・Ａ「海響」,3,3,2.75,1000040,9000005
2139,309,4011054,ソリディア・Ｌ「海響」,3,3,2.75,1000040,9000005
2140,309,4011055,ソリディア・Ｗ「海響」,4,3,1.5,1000040,9000005
2141,309,4021051,カーディナル・Ｈ「海響」,3,3,2.75,1000040,9000005
2142,309,4021052,カーディナル・Ｂ「海響」,3,3,2.75,1000040,9000005
2143,309,4021053,カーディナル・Ａ「海響」,3,3,2.75,1000040,9000005
2144,309,4021054,カーディナル・Ｌ「海響」,3,3,2.75,1000040,9000005
2145,309,4021055,カーディナル・Ｗ「海響」,4,3,1.5,1000040,9000005
2146,309,4031051,スクラッパー・Ｈ「海響」,3,1,0.916666666666667,1000040,9000005
2147,309,4031052,スクラッパー・Ｂ「海響」,3,1,0.916666666666667,1000040,9000005
2148,309,4031053,スクラッパー・Ａ「海響」,3,1,0.916666666666667,1000040,9000005
2149,309,4031054,スクラッパー・Ｌ「海響」,3,1,0.916666666666667,1000040,9000005
2150,309,4031055,スクラッパー・Ｗ「海響」,4,1,0.5,1000040,9000005
2151,309,4041051,サイトヘッド・Ｈ「海響」,3,3,2.75,1000040,9000005
2152,309,4041052,サイトヘッド・Ｂ「海響」,3,3,2.75,1000040,9000005
2153,309,4041053,サイトヘッド・Ａ「海響」,3,3,2.75,1000040,9000005
2154,309,4041054,サイトヘッド・Ｌ「海響」,3,3,2.75,1000040,9000005
2155,309,4041055,サイトヘッド・Ｗ「海響」,4,3,1.5,1000040,9000005
2156,309,4051051,CU・レイター・Ｈ「海響」,3,3,2.75,1000040,9000005
2157,309,4051052,CU・レイター・Ｂ「海響」,3,3,2.75,1000040,9000005
2158,309,4051053,CU・レイター・Ａ「海響」,3,3,2.75,1000040,9000005
2159,309,4051054,CU・レイター・Ｌ「海響」,3,3,2.75,1000040,9000005
2160,309,4051055,CU・レイター・Ｗ「海響」,4,3,1.5,1000040,9000005
2161,309,4061051,ゴールテン・D・Ｈ「海響」,3,3,2.75,1000040,9000005
2162,309,4061052,ゴールテン・D・Ｂ「海響」,3,3,2.75,1000040,9000005
2163,309,4061053,ゴールテン・D・Ａ「海響」,3,3,2.75,1000040,9000005
2164,309,4061054,ゴールテン・D・Ｌ「海響」,3,3,2.75,1000040,9000005
2165,309,4061055,ゴールテン・D・Ｗ「海響」,4,3,1.5,1000040,9000005
2166,309,4071051,アンゼロイ・Ｈ「海響」,3,1,0.916666666666667,1000040,9000005
2167,309,4071052,アンゼロイ・Ｂ「海響」,3,1,0.916666666666667,1000040,9000005
