---,EmblemPartsId,Name,EmblemPartsType,DefaultEmblemPartsFlag,IsEditable,Texture,FlagTexture,Descprition,GameModeId
100126,120077,リボン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0077.Tex_Emblem_02_0077',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0077_Flag.Tex_Emblem_02_0077_Flag',,1
100127,120078,ハートキー,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0078.Tex_Emblem_02_0078',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0078_Flag.Tex_Emblem_02_0078_Flag',,1
100128,120079,ツインベル,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0079.Tex_Emblem_02_0079',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0079_Flag.Tex_Emblem_02_0079_Flag',,1
100129,120080,フォーリンラブ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0080.Tex_Emblem_02_0080',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0080_Flag.Tex_Emblem_02_0080_Flag',,1
100130,120081,セーラーウェア,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0081.Tex_Emblem_02_0081',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0081_Flag.Tex_Emblem_02_0081_Flag',,1
100131,120082,フライングハート,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0082.Tex_Emblem_02_0082',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0082_Flag.Tex_Emblem_02_0082_Flag',,1
100132,120083,シャープソウル,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0083.Tex_Emblem_02_0083',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0083_Flag.Tex_Emblem_02_0083_Flag',,1
100133,120084,シェイプウォーター,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0084.Tex_Emblem_02_0084',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0084_Flag.Tex_Emblem_02_0084_Flag',,1
100134,120085,スピードウイングA,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0085.Tex_Emblem_02_0085',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0085_Flag.Tex_Emblem_02_0085_Flag',,1
100135,120086,スピードウイングB,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0086.Tex_Emblem_02_0086',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0086_Flag.Tex_Emblem_02_0086_Flag',,1
100136,120087,フライングスター,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0087.Tex_Emblem_02_0087',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0087_Flag.Tex_Emblem_02_0087_Flag',,1
100137,120088,ガンスクウェア,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0088.Tex_Emblem_02_0088',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0088_Flag.Tex_Emblem_02_0088_Flag',,1
100138,120089,トーン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0089.Tex_Emblem_02_0089',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0089_Flag.Tex_Emblem_02_0089_Flag',,1
100139,120090,スピナ－,Main,True,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0090.Tex_Emblem_02_0090',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0090_Flag.Tex_Emblem_02_0090_Flag',,1
100140,120091,初心者マーク,Main,True,False,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0091.Tex_Emblem_02_0091',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0091_Flag.Tex_Emblem_02_0091_Flag',,1
100141,120092,鏡餅,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0092.Tex_Emblem_02_0092',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0092_Flag.Tex_Emblem_02_0092_Flag',,1
100142,120093,羽子板,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0093.Tex_Emblem_02_0093',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0093_Flag.Tex_Emblem_02_0093_Flag',,1
100143,120094,門松,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0094.Tex_Emblem_02_0094',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0094_Flag.Tex_Emblem_02_0094_Flag',,1
100144,120095,豆まき,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0095.Tex_Emblem_02_0095',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0095_Flag.Tex_Emblem_02_0095_Flag',,1
100145,120096,恵方巻き,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0096.Tex_Emblem_02_0096',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0096_Flag.Tex_Emblem_02_0096_Flag',,1
100146,120097,チョコ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0097.Tex_Emblem_02_0097',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0097_Flag.Tex_Emblem_02_0097_Flag',,1
100147,120098,プレゼント,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0098.Tex_Emblem_02_0098',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0098_Flag.Tex_Emblem_02_0098_Flag',,1
100148,120099,お雛様,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0099.Tex_Emblem_02_0099',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0099_Flag.Tex_Emblem_02_0099_Flag',,1
100149,120100,ひな祭り,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0100.Tex_Emblem_02_0100',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0100_Flag.Tex_Emblem_02_0100_Flag',,1
100150,120101,桜,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0101.Tex_Emblem_02_0101',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0101_Flag.Tex_Emblem_02_0101_Flag',,1
100151,120102,三色団子,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0102.Tex_Emblem_02_0102',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0102_Flag.Tex_Emblem_02_0102_Flag',,1
100152,120103,鯉のぼり,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0103.Tex_Emblem_02_0103',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0103_Flag.Tex_Emblem_02_0103_Flag',,1
100153,120104,カブト,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0104.Tex_Emblem_02_0104',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0104_Flag.Tex_Emblem_02_0104_Flag',,1
100154,120105,柏餅,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0105.Tex_Emblem_02_0105',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0105_Flag.Tex_Emblem_02_0105_Flag',,1
100155,120106,カタツムリ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0106.Tex_Emblem_02_0106',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0106_Flag.Tex_Emblem_02_0106_Flag',,1
100156,120107,てるてるぼうず,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0107.Tex_Emblem_02_0107',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0107_Flag.Tex_Emblem_02_0107_Flag',,1
100157,120108,傘,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0108.Tex_Emblem_02_0108',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0108_Flag.Tex_Emblem_02_0108_Flag',,1
100158,120109,短冊,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0109.Tex_Emblem_02_0109',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0109_Flag.Tex_Emblem_02_0109_Flag',,1
100159,120110,織姫と彦星,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0110.Tex_Emblem_02_0110',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0110_Flag.Tex_Emblem_02_0110_Flag',,1
100160,120111,天の川,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0111.Tex_Emblem_02_0111',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0111_Flag.Tex_Emblem_02_0111_Flag',,1
100161,120112,ひまわり,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0112.Tex_Emblem_02_0112',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0112_Flag.Tex_Emblem_02_0112_Flag',,1
100162,120113,スイカ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0113.Tex_Emblem_02_0113',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0113_Flag.Tex_Emblem_02_0113_Flag',,1
100163,120114,浮き輪とハイビスカス,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0114.Tex_Emblem_02_0114',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0114_Flag.Tex_Emblem_02_0114_Flag',,1
100164,120115,かとり豚,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0115.Tex_Emblem_02_0115',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0115_Flag.Tex_Emblem_02_0115_Flag',,1
100165,120116,かき氷,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0116.Tex_Emblem_02_0116',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0116_Flag.Tex_Emblem_02_0116_Flag',,1
100166,120117,お月見団子,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0117.Tex_Emblem_02_0117',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0117_Flag.Tex_Emblem_02_0117_Flag',,1
100167,120118,うさぎオンザムーン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0118.Tex_Emblem_02_0118',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0118_Flag.Tex_Emblem_02_0118_Flag',,1
100168,120119,紅葉,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0119.Tex_Emblem_02_0119',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0119_Flag.Tex_Emblem_02_0119_Flag',,1
100169,120120,どんぐり,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0120.Tex_Emblem_02_0120',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0120_Flag.Tex_Emblem_02_0120_Flag',,1
100170,120121,くり,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0121.Tex_Emblem_02_0121',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0121_Flag.Tex_Emblem_02_0121_Flag',,1
100171,120122,ゴースト,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0122.Tex_Emblem_02_0122',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0122_Flag.Tex_Emblem_02_0122_Flag',,1
100172,120123,ジャック・オー・ランタン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0123.Tex_Emblem_02_0123',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0123_Flag.Tex_Emblem_02_0123_Flag',,1
100173,120124,クリスマスツリー,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0124.Tex_Emblem_02_0124',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0124_Flag.Tex_Emblem_02_0124_Flag',,1
100174,120125,サンタ人形,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0125.Tex_Emblem_02_0125',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0125_Flag.Tex_Emblem_02_0125_Flag',,1
100175,120126,クリスマスプレゼント,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0126.Tex_Emblem_02_0126',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0126_Flag.Tex_Emblem_02_0126_Flag',,1
100176,120127,雪だるま,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0127.Tex_Emblem_02_0127',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0127_Flag.Tex_Emblem_02_0127_Flag',,1
100177,120128,北海道,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0128.Tex_Emblem_02_0128',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0128_Flag.Tex_Emblem_02_0128_Flag',,1
100178,120129,青森,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0129.Tex_Emblem_02_0129',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0129_Flag.Tex_Emblem_02_0129_Flag',,1
100179,120130,岩手,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0130.Tex_Emblem_02_0130',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0130_Flag.Tex_Emblem_02_0130_Flag',,1
100180,120131,宮城,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0131.Tex_Emblem_02_0131',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0131_Flag.Tex_Emblem_02_0131_Flag',,1
100181,120132,秋田,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0132.Tex_Emblem_02_0132',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0132_Flag.Tex_Emblem_02_0132_Flag',,1
100182,120133,山形,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0133.Tex_Emblem_02_0133',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0133_Flag.Tex_Emblem_02_0133_Flag',,1
100183,120134,福島,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0134.Tex_Emblem_02_0134',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0134_Flag.Tex_Emblem_02_0134_Flag',,1
100184,120135,茨城,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0135.Tex_Emblem_02_0135',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0135_Flag.Tex_Emblem_02_0135_Flag',,1
100185,120136,栃木,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0136.Tex_Emblem_02_0136',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0136_Flag.Tex_Emblem_02_0136_Flag',,1
100186,120137,群馬,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0137.Tex_Emblem_02_0137',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0137_Flag.Tex_Emblem_02_0137_Flag',,1
100187,120138,埼玉,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0138.Tex_Emblem_02_0138',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0138_Flag.Tex_Emblem_02_0138_Flag',,1
100188,120139,千葉,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0139.Tex_Emblem_02_0139',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0139_Flag.Tex_Emblem_02_0139_Flag',,1
100189,120140,東京,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0140.Tex_Emblem_02_0140',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0140_Flag.Tex_Emblem_02_0140_Flag',,1
100190,120141,神奈川,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0141.Tex_Emblem_02_0141',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0141_Flag.Tex_Emblem_02_0141_Flag',,1
100191,120142,新潟,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0142.Tex_Emblem_02_0142',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0142_Flag.Tex_Emblem_02_0142_Flag',,1
100192,120143,富山,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0143.Tex_Emblem_02_0143',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0143_Flag.Tex_Emblem_02_0143_Flag',,1
100193,120144,石川,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0144.Tex_Emblem_02_0144',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0144_Flag.Tex_Emblem_02_0144_Flag',,1
100194,120145,福井,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0145.Tex_Emblem_02_0145',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0145_Flag.Tex_Emblem_02_0145_Flag',,1
100195,120146,山梨,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0146.Tex_Emblem_02_0146',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0146_Flag.Tex_Emblem_02_0146_Flag',,1
100196,120147,長野,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0147.Tex_Emblem_02_0147',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0147_Flag.Tex_Emblem_02_0147_Flag',,1
100197,120148,岐阜,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0148.Tex_Emblem_02_0148',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0148_Flag.Tex_Emblem_02_0148_Flag',,1
100198,120149,静岡,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0149.Tex_Emblem_02_0149',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0149_Flag.Tex_Emblem_02_0149_Flag',,1
100199,120150,愛知,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0150.Tex_Emblem_02_0150',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0150_Flag.Tex_Emblem_02_0150_Flag',,1
100200,120151,三重,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0151.Tex_Emblem_02_0151',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0151_Flag.Tex_Emblem_02_0151_Flag',,1
100201,120152,滋賀,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0152.Tex_Emblem_02_0152',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0152_Flag.Tex_Emblem_02_0152_Flag',,1
100202,120153,京都,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0153.Tex_Emblem_02_0153',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0153_Flag.Tex_Emblem_02_0153_Flag',,1
100203,120154,大阪,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0154.Tex_Emblem_02_0154',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0154_Flag.Tex_Emblem_02_0154_Flag',,1
100204,120155,兵庫,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0155.Tex_Emblem_02_0155',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0155_Flag.Tex_Emblem_02_0155_Flag',,1
100205,120156,奈良,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0156.Tex_Emblem_02_0156',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0156_Flag.Tex_Emblem_02_0156_Flag',,1
100206,120157,和歌山,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0157.Tex_Emblem_02_0157',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0157_Flag.Tex_Emblem_02_0157_Flag',,1
100207,120158,鳥取,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0158.Tex_Emblem_02_0158',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0158_Flag.Tex_Emblem_02_0158_Flag',,1
100208,120159,島根,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0159.Tex_Emblem_02_0159',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0159_Flag.Tex_Emblem_02_0159_Flag',,1
100209,120160,岡山,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0160.Tex_Emblem_02_0160',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0160_Flag.Tex_Emblem_02_0160_Flag',,1
100210,120161,広島,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0161.Tex_Emblem_02_0161',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0161_Flag.Tex_Emblem_02_0161_Flag',,1
100211,120162,山口,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0162.Tex_Emblem_02_0162',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0162_Flag.Tex_Emblem_02_0162_Flag',,1
100212,120163,徳島,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0163.Tex_Emblem_02_0163',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0163_Flag.Tex_Emblem_02_0163_Flag',,1
100213,120164,香川,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0164.Tex_Emblem_02_0164',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0164_Flag.Tex_Emblem_02_0164_Flag',,1
100214,120165,愛媛,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0165.Tex_Emblem_02_0165',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0165_Flag.Tex_Emblem_02_0165_Flag',,1
100215,120166,高知,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0166.Tex_Emblem_02_0166',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0166_Flag.Tex_Emblem_02_0166_Flag',,1
100216,120167,福岡,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0167.Tex_Emblem_02_0167',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0167_Flag.Tex_Emblem_02_0167_Flag',,1
100217,120168,佐賀,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0168.Tex_Emblem_02_0168',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0168_Flag.Tex_Emblem_02_0168_Flag',,1
100218,120169,長崎,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0169.Tex_Emblem_02_0169',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0169_Flag.Tex_Emblem_02_0169_Flag',,1
100219,120170,熊本,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0170.Tex_Emblem_02_0170',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0170_Flag.Tex_Emblem_02_0170_Flag',,1
100220,120171,大分,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0171.Tex_Emblem_02_0171',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0171_Flag.Tex_Emblem_02_0171_Flag',,1
100221,120172,宮崎,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0172.Tex_Emblem_02_0172',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0172_Flag.Tex_Emblem_02_0172_Flag',,1
100222,120173,鹿児島,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0173.Tex_Emblem_02_0173',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0173_Flag.Tex_Emblem_02_0173_Flag',,1
