---,WeaponID,WeaponName,OutmenuID,WeaponAssetPath,ShotPrjID,ShotPrjIDLv2,ShotPrjIDLv3,ShotPosOffSetX,ShotPosOffSetY,ShotPosOffSetZ,InputType,WeaponAtkType,WeaponAtkTaeget,MaxLockOnNum,LockOnDistance,NearLockOn,WeaponKind,WeaponHoldType,AttachType,SubWepID,SideTrgAct,SideTrgWepID,SideNoAttack,PermissionSuperDash,PermissionOnGround,InputInterval,RapidInterval,ChargeTime,StartTime,ShotingTime,StopTime,AddLimitLengthStartTime,AddLimitLengthEndTime,IsSharingMagazine,DecBulletType,ReloadType,AttackPermitMaxBulletNum,ReloadTime,FirstReloadTime,ReloadStopTime,ReloadNum,MaxBulletNum,FirstBulletNum,BulletPerShot,MinRapidNum,MaxRapidNum,CustomReloadType,TmpData1,TmpData2,TmpData3,TmpData4,TmpData5,TmpData6,TmpData7,TmpData8,TmpData9,TmpData10,WpMoveVal01,WpMoveVal02,WpMoveVal03,EquipRollAssault,EquipRollVanguard,EquipRollSupport,EquipRollRanger,BuddyWeaponType,WeaponAnimeID,HoldWeaponType,HoldTime,RecoilMotionType,RecoilMoveTiming,RecoilMovePower,ShotCharaEffect,CameraType,ShakeType,StrengthShake,ShakeRate,IsWpAnimIdle,IsWpAnimRecoil,IsWpAnimReady,IsWpAnimReloadIn,IsWpAnimReloadLoop,IsWpAnimReloadOut,IsWpAnimChangeStorage,IsWpAnimChangeExpansion,IsWpAnimTransStart,IsWpAnimTransEnd,IsWpAnimTransLoop,IsWpAnimTransStartSub,IsWpAnimTransEndSub,IsWpAnimTransLoopSub,IsWpAnimGrapTransOpen,IsWpAnimGrapTransClose,IsWpAnimGrapTransOpenSub,IsWpAnimGrapTransCloseSub,IsCenterAimHUD,IsChangeColor,WeaponMaker,WeaponIcon,WeaponInfoTriggerType,WeaponInfo1,WeaponInfo2,WeaponInfo3,WeaponInfo4,WeaponInfo5,WeaponInfoScoreEvaluation,WeaponInfoPlayerDamage,WeaponInfoMobDamage,WeaponInfoRapidSpeed,WeaponInfoMagazine,WeaponInfoReloadSpeed,WeaponInfoUseable,WeaponInfoOther,WeaponCategory,WeaponSlayerEnemyType,WeaponInfoTargetOwner,WeaponInfoTargetFriendPlayer,WeaponInfoTargetFriendMob,WeaponInfoTargetFriendObject,WeaponInfoTargetEnemyPlayer,WeaponInfoTargetEnemyMob,WeaponInfoTargetEnemyObject,WeaponInfo2on2CrossBurst,WeaponInfo2on2BurstGauge,WeaponSizeInfo,WeaponInfoFlavorText_Main,WeaponInfoFlavorText_Sub,IsDefault
WPN_Wp00182,182,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00183,183,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00184,184,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00185,185,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00186,186,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00187,187,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00188,188,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00189,189,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00190,190,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00191,191,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00192,192,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00193,193,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00194,194,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00195,195,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00196,196,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00197,197,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00198,198,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
WPN_Wp00199,199,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
